nohup: ignoring input

=======================================================
[1/10] Intersecting 'fruits' and 'animals'
=======================================================

Loading weights:   0%|          | 0/146 [00:00<?, ?it/s]Loading weights: 100%|██████████| 146/146 [00:00<00:00, 3887.41it/s]
[ep 71 | step 4520] KL_a=0.8352 KL_b=1.1384 margin_a=5.367 margin_b=0.000 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0998 total=2.1091
[ep 71 | step 4530] KL_a=0.5053 KL_b=0.7682 margin_a=3.766 margin_b=0.031 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0998 total=1.7763
[ep 72 | step 4540] KL_a=0.5918 KL_b=1.2422 margin_a=3.250 margin_b=0.000 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0996 total=1.8905
[ep 72 | step 4550] KL_a=0.5958 KL_b=0.8978 margin_a=4.031 margin_b=0.000 acc_a=0.12 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0994 total=1.8461
[ep 72 | step 4560] KL_a=0.5467 KL_b=0.5356 margin_a=4.016 margin_b=0.000 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0987 total=1.7072
[ep 72 | step 4570] KL_a=0.5333 KL_b=0.5670 margin_a=5.008 margin_b=1.500 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0983 total=2.3740
[ep 72 | step 4580] KL_a=0.5819 KL_b=1.1811 margin_a=3.648 margin_b=0.617 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0981 total=2.1317
[ep 72 | step 4590] KL_a=0.6160 KL_b=3.9007 margin_a=3.812 margin_b=6.461 acc_a=0.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0981 total=5.2275
[ep 73 | step 4600] KL_a=0.6106 KL_b=1.0338 margin_a=3.969 margin_b=0.141 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0981 total=1.9459
[ep 73 | step 4610] KL_a=0.6604 KL_b=1.4906 margin_a=4.055 margin_b=0.094 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0978 total=2.1095
[ep 73 | step 4620] KL_a=0.5377 KL_b=0.6469 margin_a=4.492 margin_b=0.594 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0975 total=2.0174
[ep 73 | step 4630] KL_a=0.5452 KL_b=1.3685 margin_a=3.922 margin_b=0.000 acc_a=0.00 acc_b=0.50 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0973 total=2.0048
[ep 73 | step 4640] KL_a=0.5322 KL_b=1.0873 margin_a=3.953 margin_b=0.047 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0972 total=1.9214
[ep 73 | step 4650] KL_a=0.6463 KL_b=0.5620 margin_a=4.039 margin_b=1.000 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0969 total=2.0990
[ep 73 | step 4660] KL_a=0.5952 KL_b=0.7095 margin_a=4.516 margin_b=0.188 acc_a=0.12 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0965 total=1.8996
[ep 74 | step 4670] KL_a=0.6138 KL_b=1.0026 margin_a=5.305 margin_b=0.000 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0964 total=2.0204
[ep 74 | step 4680] KL_a=0.5890 KL_b=0.6515 margin_a=4.375 margin_b=0.188 acc_a=0.00 acc_b=0.62 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0963 total=1.8556
[ep 74 | step 4690] KL_a=0.4856 KL_b=0.7077 margin_a=2.344 margin_b=0.047 acc_a=0.00 acc_b=0.88 | λa=0.049 λb=0.000 λcore=0.049 | sparsity=14.3513 total=15.8586
[ep 74 | step 4700] KL_a=0.5565 KL_b=1.1311 margin_a=5.312 margin_b=0.523 acc_a=0.12 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0959 total=2.2618
[ep 74 | step 4710] KL_a=0.4946 KL_b=1.4867 margin_a=3.023 margin_b=0.000 acc_a=0.12 acc_b=0.88 | λa=0.027 λb=0.000 λcore=0.027 | sparsity=7.9866 total=9.8311
[ep 74 | step 4720] KL_a=0.6265 KL_b=0.7349 margin_a=4.039 margin_b=0.000 acc_a=0.12 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0956 total=1.8038
[ep 75 | step 4730] KL_a=0.5427 KL_b=0.8137 margin_a=4.961 margin_b=0.078 acc_a=0.00 acc_b=0.62 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0953 total=1.9561
[ep 75 | step 4740] KL_a=0.5793 KL_b=0.9835 margin_a=3.398 margin_b=0.000 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0949 total=1.8149
[ep 75 | step 4750] KL_a=0.5239 KL_b=0.8606 margin_a=2.797 margin_b=0.531 acc_a=0.12 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0947 total=1.8791
[ep 75 | step 4760] KL_a=0.6293 KL_b=0.9237 margin_a=4.203 margin_b=0.500 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0946 total=2.0600
[ep 75 | step 4770] KL_a=0.4494 KL_b=0.5768 margin_a=4.297 margin_b=0.500 acc_a=0.00 acc_b=0.88 | λa=0.124 λb=0.000 λcore=0.124 | sparsity=36.0333 total=37.8592
[ep 75 | step 4780] KL_a=0.5726 KL_b=1.0722 margin_a=3.773 margin_b=0.047 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0945 total=1.8942
[ep 76 | step 4790] KL_a=0.5335 KL_b=0.9553 margin_a=4.594 margin_b=0.305 acc_a=0.12 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0944 total=2.0284
[ep 76 | step 4800] KL_a=0.5700 KL_b=1.0448 margin_a=4.461 margin_b=0.000 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0944 total=1.9349
[ep 76 | step 4810] KL_a=0.5153 KL_b=1.0617 margin_a=3.438 margin_b=0.000 acc_a=0.12 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0944 total=1.8315
[ep 76 | step 4820] KL_a=0.6230 KL_b=0.7138 margin_a=4.648 margin_b=0.391 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0944 total=1.9891
[ep 76 | step 4830] KL_a=0.5722 KL_b=1.0778 margin_a=3.461 margin_b=0.000 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0944 total=1.8467
[ep 76 | step 4840] KL_a=0.6562 KL_b=1.7705 margin_a=4.672 margin_b=0.500 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0943 total=2.4517
[ep 76 | step 4850] KL_a=0.4987 KL_b=1.2046 margin_a=1.609 margin_b=0.781 acc_a=0.00 acc_b=0.50 | λa=0.003 λb=0.000 λcore=0.003 | sparsity=0.8664 total=2.7461
[ep 77 | step 4860] KL_a=0.5781 KL_b=1.3147 margin_a=3.141 margin_b=0.000 acc_a=0.12 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0940 total=1.8978
[ep 77 | step 4870] KL_a=0.5348 KL_b=1.0503 margin_a=3.367 margin_b=0.312 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0940 total=1.9358
[ep 77 | step 4880] KL_a=0.5443 KL_b=1.2283 margin_a=3.273 margin_b=0.141 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0938 total=1.9313
[ep 77 | step 4890] KL_a=0.6291 KL_b=1.4211 margin_a=4.641 margin_b=0.000 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0932 total=2.1035
[ep 77 | step 4900] KL_a=0.6512 KL_b=2.8930 margin_a=5.211 margin_b=0.133 acc_a=0.12 acc_b=0.38 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0928 total=2.7141
[ep 77 | step 4910] KL_a=0.5919 KL_b=0.7753 margin_a=4.141 margin_b=0.516 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0926 total=2.0005
[ep 78 | step 4920] KL_a=0.6847 KL_b=2.0536 margin_a=6.047 margin_b=3.477 acc_a=0.00 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0926 total=3.7005
[ep 78 | step 4930] KL_a=0.4994 KL_b=0.9025 margin_a=4.133 margin_b=0.500 acc_a=0.12 acc_b=0.75 | λa=0.001 λb=0.000 λcore=0.001 | sparsity=0.4441 total=2.3802
[ep 78 | step 4940] KL_a=0.5465 KL_b=1.0055 margin_a=5.633 margin_b=0.500 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0926 total=2.2339
[ep 78 | step 4950] KL_a=0.6060 KL_b=0.9953 margin_a=3.828 margin_b=0.000 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0926 total=1.8716
[ep 78 | step 4960] KL_a=0.5201 KL_b=0.9338 margin_a=3.133 margin_b=0.000 acc_a=0.12 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0926 total=1.7634
[ep 78 | step 4970] KL_a=0.4852 KL_b=1.0115 margin_a=4.578 margin_b=0.023 acc_a=0.12 acc_b=0.75 | λa=0.041 λb=0.000 λcore=0.041 | sparsity=11.8914 total=13.7390
[ep 79 | step 4980] KL_a=0.5821 KL_b=0.8917 margin_a=2.836 margin_b=0.594 acc_a=0.12 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0926 total=1.9344
[ep 79 | step 4990] KL_a=0.6322 KL_b=1.1468 margin_a=3.867 margin_b=0.086 acc_a=0.00 acc_b=0.62 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0926 total=1.9498
[ep 79 | step 5000] KL_a=0.5996 KL_b=0.4726 margin_a=3.984 margin_b=0.094 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.095 λcore=0.095 | sparsity=67.2524 total=68.8472
[ep 79 | step 5010] KL_a=0.5212 KL_b=1.2315 margin_a=3.695 margin_b=0.000 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0922 total=1.9186
[ep 79 | step 5020] KL_a=0.5751 KL_b=0.8882 margin_a=3.195 margin_b=1.000 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0918 total=2.1516
[ep 79 | step 5030] KL_a=0.5703 KL_b=0.9346 margin_a=4.805 margin_b=0.500 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0914 total=2.1246
[ep 80 | step 5040] KL_a=0.6245 KL_b=1.1622 margin_a=3.602 margin_b=0.000 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0911 total=1.8886
[ep 80 | step 5050] KL_a=0.4992 KL_b=1.1227 margin_a=4.078 margin_b=0.109 acc_a=0.00 acc_b=0.88 | λa=0.006 λb=0.000 λcore=0.006 | sparsity=1.8396 total=3.7049
[ep 80 | step 5060] KL_a=0.5570 KL_b=0.7290 margin_a=3.586 margin_b=0.500 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0909 total=1.9101
[ep 80 | step 5070] KL_a=0.6703 KL_b=1.0886 margin_a=3.750 margin_b=1.000 acc_a=0.00 acc_b=0.62 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0907 total=2.2849
[ep 80 | step 5080] KL_a=0.5732 KL_b=1.1393 margin_a=4.125 margin_b=0.219 acc_a=0.00 acc_b=0.50 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0905 total=2.0174
[ep 80 | step 5090] KL_a=0.5668 KL_b=0.4007 margin_a=4.266 margin_b=0.000 acc_a=0.12 acc_b=0.88 | λa=0.000 λb=0.278 λcore=0.278 | sparsity=191.0927 total=192.6821
[ep 80 | step 5100] KL_a=0.5643 KL_b=0.6435 margin_a=2.695 margin_b=0.078 acc_a=0.12 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0901 total=1.6145
[ep 81 | step 5110] KL_a=0.5566 KL_b=1.0848 margin_a=5.109 margin_b=0.031 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0900 total=2.0373
[ep 81 | step 5120] KL_a=0.6166 KL_b=1.6723 margin_a=4.781 margin_b=0.500 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0899 total=2.4282
[ep 81 | step 5130] KL_a=0.5314 KL_b=1.1773 margin_a=3.445 margin_b=0.000 acc_a=0.12 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0898 total=1.8684
[ep 81 | step 5140] KL_a=0.5953 KL_b=0.7814 margin_a=4.055 margin_b=0.047 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0898 total=1.8075
[ep 81 | step 5150] KL_a=0.6964 KL_b=1.0028 margin_a=2.859 margin_b=0.938 acc_a=0.00 acc_b=0.38 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0898 total=2.1253
[ep 81 | step 5160] KL_a=0.5623 KL_b=0.7905 margin_a=3.961 margin_b=0.031 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0898 total=1.7998
[ep 82 | step 5170] KL_a=0.5153 KL_b=1.1065 margin_a=3.320 margin_b=0.000 acc_a=0.38 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0895 total=1.8372
[ep 82 | step 5180] KL_a=0.7292 KL_b=1.1149 margin_a=5.422 margin_b=0.000 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0890 total=2.0710
[ep 82 | step 5190] KL_a=0.6727 KL_b=1.0509 margin_a=4.945 margin_b=0.000 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0888 total=1.9965
[ep 82 | step 5200] KL_a=0.6454 KL_b=0.7539 margin_a=5.227 margin_b=0.500 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0887 total=2.1028
[ep 82 | step 5210] KL_a=0.6609 KL_b=1.0677 margin_a=5.484 margin_b=0.094 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0886 total=2.1014
[ep 82 | step 5220] KL_a=0.5763 KL_b=1.5415 margin_a=3.906 margin_b=0.359 acc_a=0.12 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0886 total=2.1945
[ep 83 | step 5230] KL_a=0.7405 KL_b=2.7739 margin_a=4.523 margin_b=3.312 acc_a=0.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0884 total=3.8018
[ep 83 | step 5240] KL_a=0.5703 KL_b=0.8557 margin_a=4.656 margin_b=0.141 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0883 total=1.9365
[ep 83 | step 5250] KL_a=0.5348 KL_b=1.0942 margin_a=3.789 margin_b=0.000 acc_a=0.12 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0882 total=1.8789
[ep 83 | step 5260] KL_a=0.6666 KL_b=0.6137 margin_a=3.688 margin_b=0.031 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0882 total=1.7178
[ep 83 | step 5270] KL_a=0.5197 KL_b=1.2891 margin_a=3.078 margin_b=1.188 acc_a=0.12 acc_b=0.62 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0882 total=2.3070
[ep 83 | step 5280] KL_a=0.5428 KL_b=0.8518 margin_a=5.008 margin_b=2.914 acc_a=0.00 acc_b=0.50 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0882 total=2.9853
[ep 83 | step 5290] KL_a=0.5412 KL_b=0.8809 margin_a=3.828 margin_b=0.500 acc_a=0.12 acc_b=0.62 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0882 total=1.9881
[ep 84 | step 5300] KL_a=0.6466 KL_b=0.8346 margin_a=4.109 margin_b=0.000 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0879 total=1.8411
[ep 84 | step 5310] KL_a=0.5512 KL_b=1.0772 margin_a=2.820 margin_b=0.203 acc_a=0.12 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0876 total=1.8462
[ep 84 | step 5320] KL_a=0.5938 KL_b=0.8228 margin_a=4.641 margin_b=0.016 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0876 total=1.8792
[ep 84 | step 5330] KL_a=0.5995 KL_b=1.2322 margin_a=4.438 margin_b=0.000 acc_a=0.00 acc_b=0.62 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0875 total=2.0039
[ep 84 | step 5340] KL_a=0.6618 KL_b=0.5057 margin_a=3.625 margin_b=0.172 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0875 total=1.7166
[ep 84 | step 5350] KL_a=0.6773 KL_b=0.7363 margin_a=4.477 margin_b=0.156 acc_a=0.00 acc_b=0.62 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0872 total=1.8854
[ep 85 | step 5360] KL_a=0.4884 KL_b=0.9898 margin_a=2.883 margin_b=0.000 acc_a=0.25 acc_b=0.75 | λa=0.035 λb=0.000 λcore=0.035 | sparsity=10.3478 total=11.9923
[ep 85 | step 5370] KL_a=0.7011 KL_b=0.8661 margin_a=4.922 margin_b=0.000 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0870 total=1.9196
[ep 85 | step 5380] KL_a=0.7329 KL_b=0.9538 margin_a=4.156 margin_b=0.391 acc_a=0.00 acc_b=0.62 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0869 total=2.0334
[ep 85 | step 5390] KL_a=0.5910 KL_b=0.5379 margin_a=4.984 margin_b=0.297 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.111 λcore=0.112 | sparsity=72.6069 total=74.4207
[ep 85 | step 5400] KL_a=0.5900 KL_b=0.9766 margin_a=2.789 margin_b=0.000 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0868 total=1.7269
[ep 85 | step 5410] KL_a=0.6186 KL_b=0.8050 margin_a=4.336 margin_b=0.500 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0867 total=2.0207
[ep 86 | step 5420] KL_a=0.6103 KL_b=0.7928 margin_a=4.031 margin_b=0.562 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0865 total=2.0067
[ep 86 | step 5430] KL_a=0.5790 KL_b=1.2235 margin_a=3.453 margin_b=0.000 acc_a=0.00 acc_b=0.50 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0864 total=1.8937
[ep 86 | step 5440] KL_a=0.5344 KL_b=0.6251 margin_a=4.430 margin_b=0.500 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0864 total=1.9607
[ep 86 | step 5450] KL_a=0.5238 KL_b=1.5354 margin_a=3.641 margin_b=0.523 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0864 total=2.2160
[ep 86 | step 5460] KL_a=0.5041 KL_b=0.9065 margin_a=2.672 margin_b=0.000 acc_a=0.12 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0864 total=1.6882
[ep 86 | step 5470] KL_a=0.6596 KL_b=0.7254 margin_a=4.453 margin_b=0.531 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0864 total=2.0197
[ep 86 | step 5480] KL_a=0.6198 KL_b=0.9495 margin_a=4.875 margin_b=0.156 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0864 total=2.0140
[ep 87 | step 5490] KL_a=0.6889 KL_b=0.6033 margin_a=5.484 margin_b=0.812 acc_a=0.00 acc_b=0.62 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0864 total=2.1925
[ep 87 | step 5500] KL_a=0.5867 KL_b=0.7416 margin_a=4.398 margin_b=0.500 acc_a=0.00 acc_b=0.62 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0863 total=2.0010
[ep 87 | step 5510] KL_a=0.5163 KL_b=1.2471 margin_a=4.227 margin_b=0.500 acc_a=0.12 acc_b=0.50 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0861 total=2.1615
[ep 87 | step 5520] KL_a=0.5566 KL_b=0.7773 margin_a=4.352 margin_b=0.500 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0861 total=2.0065
[ep 87 | step 5530] KL_a=0.6096 KL_b=0.8146 margin_a=3.906 margin_b=0.125 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0861 total=1.8399
[ep 87 | step 5540] KL_a=0.5201 KL_b=0.6588 margin_a=4.133 margin_b=0.000 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0860 total=1.7539
[ep 88 | step 5550] KL_a=0.6056 KL_b=1.6756 margin_a=4.648 margin_b=6.852 acc_a=0.00 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0860 total=4.7035
[ep 88 | step 5560] KL_a=0.5068 KL_b=0.7723 margin_a=4.625 margin_b=0.000 acc_a=0.12 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0860 total=1.8493
[ep 88 | step 5570] KL_a=0.6111 KL_b=1.1075 margin_a=3.414 margin_b=0.500 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0860 total=2.0350
[ep 88 | step 5580] KL_a=0.4735 KL_b=0.3688 margin_a=4.102 margin_b=0.062 acc_a=0.12 acc_b=0.75 | λa=0.066 λb=0.329 λcore=0.362 | sparsity=225.9255 total=227.5105
[ep 88 | step 5590] KL_a=0.6280 KL_b=0.7480 margin_a=4.906 margin_b=0.000 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0859 total=1.8874
[ep 88 | step 5600] KL_a=0.6464 KL_b=0.9946 margin_a=3.195 margin_b=0.602 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0858 total=2.0028
[ep 89 | step 5610] KL_a=0.6057 KL_b=1.3792 margin_a=3.500 margin_b=0.000 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0858 total=1.9549
[ep 89 | step 5620] KL_a=0.5861 KL_b=1.3025 margin_a=3.922 margin_b=0.000 acc_a=0.12 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0855 total=1.9714
[ep 89 | step 5630] KL_a=0.5255 KL_b=1.0963 margin_a=4.766 margin_b=1.117 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0855 total=2.3945
[ep 89 | step 5640] KL_a=0.6622 KL_b=0.9470 margin_a=3.992 margin_b=0.500 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0854 total=2.0394
[ep 89 | step 5650] KL_a=0.6643 KL_b=2.4162 margin_a=3.852 margin_b=0.867 acc_a=0.00 acc_b=0.50 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0854 total=2.6405
[ep 89 | step 5660] KL_a=0.5683 KL_b=0.7165 margin_a=4.516 margin_b=0.531 acc_a=0.00 acc_b=0.62 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0854 total=2.0245
[ep 90 | step 5670] KL_a=0.4776 KL_b=0.8533 margin_a=4.539 margin_b=0.000 acc_a=0.12 acc_b=0.62 | λa=0.057 λb=0.000 λcore=0.057 | sparsity=16.7001 total=18.4941
[ep 90 | step 5680] KL_a=0.6385 KL_b=1.2520 margin_a=4.672 margin_b=1.398 acc_a=0.12 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0853 total=2.5382
[ep 90 | step 5690] KL_a=0.5873 KL_b=0.8444 margin_a=3.953 margin_b=1.500 acc_a=0.00 acc_b=0.75 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0853 total=2.3570
[ep 90 | step 5700] KL_a=0.5613 KL_b=0.8971 margin_a=4.477 margin_b=0.000 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0853 total=1.8990
[ep 90 | step 5710] KL_a=0.5153 KL_b=0.5252 margin_a=3.359 margin_b=0.500 acc_a=0.12 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0852 total=1.8213
[ep 90 | step 5720] KL_a=0.6379 KL_b=1.1603 margin_a=4.797 margin_b=0.500 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0852 total=2.1942
[ep 90 | step 5730] KL_a=0.5583 KL_b=1.3588 margin_a=4.234 margin_b=0.000 acc_a=0.12 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0852 total=2.0267
[ep 91 | step 5740] KL_a=0.5742 KL_b=1.3590 margin_a=4.102 margin_b=0.000 acc_a=0.00 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0851 total=2.0136
[ep 91 | step 5750] KL_a=0.5082 KL_b=0.7827 margin_a=4.188 margin_b=0.742 acc_a=0.00 acc_b=0.62 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0851 total=2.0708
[ep 91 | step 5760] KL_a=0.5466 KL_b=0.6432 margin_a=3.781 margin_b=0.094 acc_a=0.00 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0851 total=1.7574
[ep 91 | step 5770] KL_a=0.5172 KL_b=0.9972 margin_a=4.047 margin_b=0.000 acc_a=0.12 acc_b=0.88 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0851 total=1.8684
[ep 91 | step 5780] KL_a=0.5545 KL_b=0.9421 margin_a=3.352 margin_b=0.500 acc_a=0.12 acc_b=1.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.0851 total=1.9552
